time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.001380,0.0369,-0.0427,0.4963,0.500
0.011560,0.0374,-0.0431,0.4978,0.501
0.033621,0.0373,-0.0429,0.4983,0.502
0.034843,0.0379,-0.0431,0.5005,0.504
0.041230,0.0379,-0.0432,0.5002,0.504
0.051800,0.0381,-0.0429,0.4996,0.503
0.065534,0.0380,-0.0428,0.4995,0.503
0.072254,0.0381,-0.0425,0.4968,0.500
0.081702,0.0379,-0.0429,0.4974,0.501
0.091970,0.0383,-0.0428,0.4953,0.499
0.104419,0.0380,-0.0424,0.4923,0.496
0.112913,0.0375,-0.0423,0.4914,0.495
0.122747,0.0388,-0.0436,0.4923,0.496
0.132586,0.0374,-0.0423,0.4906,0.494
0.143242,0.0368,-0.0416,0.4893,0.492
0.154440,0.0363,-0.0416,0.4855,0.489
0.163068,0.0365,-0.0412,0.4840,0.487
0.173206,0.0361,-0.0405,0.4818,0.485
0.183621,0.0361,-0.0405,0.4811,0.484
0.197127,0.0362,-0.0406,0.4798,0.483
0.203395,0.0359,-0.0408,0.4784,0.482
0.214099,0.0355,-0.0403,0.4756,0.479
0.224028,0.0358,-0.0403,0.4760,0.479
0.233968,0.0354,-0.0403,0.4753,0.478
0.244109,0.0354,-0.0400,0.4748,0.478
0.254936,0.0353,-0.0400,0.4730,0.476
0.264307,0.0350,-0.0398,0.4712,0.474
0.274668,0.0348,-0.0401,0.4721,0.475
0.284667,0.0352,-0.0400,0.4722,0.475
0.295325,0.0350,-0.0403,0.4732,0.476
0.304667,0.0352,-0.0404,0.4740,0.477
0.315152,0.0353,-0.0405,0.4752,0.478
0.328827,0.0354,-0.0405,0.4767,0.480
0.335586,0.0353,-0.0405,0.4760,0.479
0.345813,0.0355,-0.0404,0.4745,0.478
0.355763,0.0360,-0.0406,0.4785,0.482
0.366302,0.0359,-0.0407,0.4773,0.480
0.375953,0.0361,-0.0411,0.4787,0.482
0.385888,0.0361,-0.0412,0.4799,0.483
0.396383,0.0363,-0.0414,0.4806,0.484
0.406386,0.0366,-0.0415,0.4835,0.487
0.416820,0.0364,-0.0417,0.4866,0.490
0.426810,0.0363,-0.0419,0.4867,0.490
0.437032,0.0362,-0.0419,0.4861,0.489
0.447462,0.0364,-0.0421,0.4872,0.490
0.463746,0.0364,-0.0423,0.4876,0.491
0.467009,0.0366,-0.0423,0.4875,0.491
0.476855,0.0367,-0.0424,0.4880,0.491
0.487642,0.0363,-0.0423,0.4863,0.489
0.497542,0.0365,-0.0418,0.4844,0.488
0.507252,0.0362,-0.0416,0.4839,0.487
0.518604,0.0359,-0.0409,0.4788,0.482
0.528023,0.0362,-0.0411,0.4790,0.482
0.538167,0.0359,-0.0414,0.4798,0.483
0.548253,0.0361,-0.0414,0.4829,0.486
0.557934,0.0362,-0.0415,0.4831,0.486
0.568303,0.0365,-0.0417,0.4859,0.489
0.578758,0.0363,-0.0419,0.4854,0.489
0.598172,0.0363,-0.0420,0.4849,0.488
0.599635,0.0366,-0.0421,0.4880,0.491
0.608658,0.0362,-0.0418,0.4836,0.487
0.619120,0.0363,-0.0416,0.4816,0.485
0.628800,0.0363,-0.0417,0.4802,0.483
0.639617,0.0363,-0.0413,0.4790,0.482
0.649512,0.0361,-0.0412,0.4770,0.480
0.659326,0.0359,-0.0409,0.4759,0.479
0.669381,0.0358,-0.0411,0.4780,0.481
0.679690,0.0359,-0.0410,0.4765,0.480
0.689980,0.0359,-0.0411,0.4785,0.482
0.701431,0.0363,-0.0416,0.4830,0.486
0.710037,0.0364,-0.0419,0.4843,0.487
0.720202,0.0366,-0.0425,0.4872,0.490
0.731079,0.0364,-0.0424,0.4875,0.491
0.744798,0.0366,-0.0423,0.4867,0.490
0.750333,0.0366,-0.0425,0.4863,0.490
0.761041,0.0361,-0.0422,0.4829,0.486
0.771097,0.0361,-0.0421,0.4816,0.485
0.781362,0.0363,-0.0420,0.4841,0.487
0.791805,0.0366,-0.0424,0.4868,0.490
0.801636,0.0366,-0.0425,0.4866,0.490
0.811956,0.0366,-0.0426,0.4873,0.491
0.822264,0.0368,-0.0426,0.4889,0.492
0.831611,0.0368,-0.0424,0.4893,0.492
0.841580,0.0369,-0.0426,0.4915,0.495
0.852546,0.0368,-0.0424,0.4929,0.496
0.862437,0.0372,-0.0425,0.4955,0.499
0.872184,0.0375,-0.0422,0.4938,0.497
0.883290,0.0376,-0.0423,0.4961,0.499
0.892694,0.0375,-0.0420,0.4942,0.497
0.903298,0.0372,-0.0420,0.4920,0.495
0.912836,0.0372,-0.0421,0.4924,0.496
0.923533,0.0371,-0.0419,0.4915,0.495
0.932884,0.0370,-0.0419,0.4910,0.494
0.944152,0.0370,-0.0419,0.4910,0.494
0.953614,0.0370,-0.0418,0.4907,0.494
0.964188,0.0374,-0.0424,0.4944,0.498
0.974106,0.0373,-0.0423,0.4957,0.499
0.983912,0.0373,-0.0425,0.4945,0.498
0.993972,0.0370,-0.0422,0.4923,0.495
1.004208,0.0366,-0.0419,0.4905,0.494
1.014735,0.0372,-0.0424,0.4934,0.497
1.024449,0.0369,-0.0425,0.4924,0.496
1.034419,0.0366,-0.0424,0.4908,0.494
1.044856,0.0368,-0.0428,0.4914,0.495
1.055281,0.0370,-0.0430,0.4913,0.495
1.066105,0.0364,-0.0430,0.4881,0.491
1.074997,0.0362,-0.0430,0.4861,0.489
1.085081,0.0358,-0.0429,0.4861,0.489
1.095993,0.0359,-0.0432,0.4884,0.492
1.105717,0.0362,-0.0432,0.4902,0.493
1.115978,0.0359,-0.0430,0.4897,0.493
1.125758,0.0357,-0.0430,0.4884,0.492
1.136031,0.0359,-0.0429,0.4895,0.493
1.146578,0.0360,-0.0432,0.4916,0.495
1.156634,0.0360,-0.0433,0.4922,0.495
1.166175,0.0362,-0.0431,0.4891,0.492
1.176359,0.0358,-0.0429,0.4854,0.489
1.186211,0.0356,-0.0425,0.4835,0.487
1.196755,0.0356,-0.0422,0.4820,0.485
1.206712,0.0360,-0.0421,0.4839,0.487
1.216717,0.0358,-0.0420,0.4838,0.487
1.227504,0.0359,-0.0421,0.4857,0.489
1.237238,0.0363,-0.0421,0.4888,0.492
1.247863,0.0362,-0.0420,0.4892,0.492
1.257109,0.0361,-0.0420,0.4890,0.492
1.267952,0.0363,-0.0423,0.4929,0.496
1.277747,0.0366,-0.0423,0.4964,0.500
1.288272,0.0371,-0.0426,0.4981,0.501
1.297543,0.0370,-0.0424,0.4967,0.500
1.308124,0.0366,-0.0424,0.4970,0.500
1.318227,0.0372,-0.0428,0.4995,0.503
1.328291,0.0375,-0.0429,0.5031,0.506
1.338789,0.0375,-0.0432,0.5041,0.507
1.349619,0.0378,-0.0429,0.5026,0.506
1.359334,0.0375,-0.0428,0.5036,0.507
1.368700,0.0370,-0.0425,0.5027,0.506
1.380488,0.0372,-0.0427,0.5038,0.507
1.389006,0.0371,-0.0429,0.5049,0.508
1.399773,0.0371,-0.0433,0.5062,0.509
1.409477,0.0371,-0.0437,0.5069,0.510
1.419863,0.0371,-0.0439,0.5086,0.512
1.434175,0.0371,-0.0435,0.5065,0.510
1.440942,0.0369,-0.0436,0.5048,0.508
1.450279,0.0366,-0.0438,0.5040,0.507
1.460472,0.0361,-0.0432,0.5006,0.504
1.470003,0.0367,-0.0436,0.5017,0.505
1.480373,0.0365,-0.0437,0.5002,0.503
1.490443,0.0362,-0.0436,0.4998,0.503
1.501091,0.0362,-0.0438,0.4994,0.503
1.510694,0.0362,-0.0438,0.4992,0.502
1.520649,0.0360,-0.0436,0.4983,0.501
1.530483,0.0362,-0.0434,0.4952,0.498
1.541582,0.0359,-0.0433,0.4941,0.497
1.551479,0.0358,-0.0433,0.4949,0.498
1.561581,0.0360,-0.0434,0.4945,0.498
1.571431,0.0361,-0.0435,0.4943,0.498
1.581384,0.0363,-0.0435,0.4969,0.500
1.591859,0.0368,-0.0436,0.4998,0.503
1.601910,0.0366,-0.0435,0.4992,0.502
1.612514,0.0363,-0.0433,0.4960,0.499
1.622323,0.0362,-0.0432,0.4930,0.496
1.632618,0.0363,-0.0434,0.4936,0.497
1.642986,0.0362,-0.0432,0.4930,0.496
1.652789,0.0366,-0.0430,0.4926,0.496
1.663093,0.0368,-0.0433,0.4929,0.496
1.673015,0.0364,-0.0429,0.4908,0.494
1.683022,0.0363,-0.0430,0.4898,0.493
1.693416,0.0361,-0.0428,0.4869,0.490
1.703302,0.0360,-0.0426,0.4856,0.489
1.713056,0.0362,-0.0427,0.4852,0.488
1.723593,0.0358,-0.0429,0.4832,0.486
1.733480,0.0357,-0.0434,0.4858,0.489
1.745141,0.0360,-0.0432,0.4840,0.487
1.753580,0.0355,-0.0432,0.4830,0.486
1.763830,0.0357,-0.0430,0.4829,0.486
1.774519,0.0363,-0.0435,0.4865,0.490
1.784350,0.0361,-0.0434,0.4849,0.488
1.795260,0.0358,-0.0435,0.4833,0.487
1.804765,0.0361,-0.0436,0.4849,0.488
1.815572,0.0364,-0.0436,0.4877,0.491
1.825305,0.0364,-0.0433,0.4893,0.493
1.835630,0.0366,-0.0433,0.4901,0.493
1.848713,0.0366,-0.0435,0.4914,0.495
1.855101,0.0365,-0.0434,0.4911,0.494
1.865443,0.0364,-0.0433,0.4911,0.494
1.876138,0.0365,-0.0432,0.4924,0.496
1.885694,0.0365,-0.0430,0.4914,0.495
1.895952,0.0370,-0.0433,0.4950,0.498
1.905792,0.0369,-0.0431,0.4939,0.497
1.916505,0.0368,-0.0428,0.4946,0.498
1.927982,0.0370,-0.0425,0.4944,0.498
1.936872,0.0369,-0.0426,0.4952,0.498
1.945852,0.0368,-0.0425,0.4974,0.501
1.956692,0.0374,-0.0426,0.4983,0.502
1.966796,0.0373,-0.0428,0.4983,0.501
1.982310,0.0368,-0.0425,0.4977,0.501
1.987021,0.0369,-0.0427,0.4986,0.502
1.996746,0.0370,-0.0425,0.4985,0.502
2.007700,0.0369,-0.0425,0.4983,0.502
2.016687,0.0368,-0.0426,0.4968,0.500
2.027332,0.0366,-0.0427,0.4961,0.499
2.038032,0.0362,-0.0424,0.4937,0.497
2.047781,0.0363,-0.0425,0.4939,0.497
2.057573,0.0360,-0.0422,0.4915,0.495
2.067914,0.0360,-0.0422,0.4915,0.495
2.077943,0.0357,-0.0418,0.4874,0.490
2.088303,0.0357,-0.0419,0.4874,0.490
2.098013,0.0352,-0.0415,0.4846,0.488
2.112775,0.0351,-0.0415,0.4844,0.487
2.118398,0.0350,-0.0416,0.4820,0.485
2.128642,0.0351,-0.0416,0.4827,0.486
2.139345,0.0352,-0.0412,0.4807,0.484
2.149110,0.0349,-0.0411,0.4772,0.480
2.159163,0.0348,-0.0411,0.4771,0.480
2.168920,0.0348,-0.0413,0.4775,0.481
2.179414,0.0347,-0.0409,0.4752,0.478
2.189751,0.0347,-0.0408,0.4734,0.476
2.199473,0.0346,-0.0409,0.4716,0.475
2.209612,0.0344,-0.0408,0.4696,0.473
2.220312,0.0341,-0.0406,0.4672,0.470
2.230157,0.0341,-0.0404,0.4654,0.468
2.240369,0.0348,-0.0409,0.4693,0.472
2.251201,0.0346,-0.0409,0.4698,0.473
2.263006,0.0349,-0.0414,0.4741,0.477
2.270392,0.0354,-0.0419,0.4786,0.482
2.280630,0.0356,-0.0423,0.4826,0.486
2.292622,0.0361,-0.0425,0.4866,0.490
2.300998,0.0363,-0.0429,0.4891,0.492
2.310945,0.0364,-0.0429,0.4909,0.494
2.320804,0.0366,-0.0430,0.4938,0.497
2.331215,0.0366,-0.0433,0.4962,0.499
2.342928,0.0364,-0.0431,0.4965,0.500
2.352047,0.0367,-0.0434,0.4989,0.502
2.361824,0.0366,-0.0434,0.4977,0.501
2.372552,0.0364,-0.0433,0.4977,0.501
2.381929,0.0366,-0.0436,0.4997,0.503
2.395555,0.0367,-0.0436,0.4989,0.502
2.402594,0.0368,-0.0436,0.4989,0.502
2.412459,0.0370,-0.0434,0.5003,0.504
2.422947,0.0376,-0.0437,0.5044,0.508
2.432171,0.0376,-0.0439,0.5076,0.511
2.442962,0.0372,-0.0438,0.5066,0.510
2.453395,0.0376,-0.0436,0.5031,0.506
2.463355,0.0374,-0.0432,0.4993,0.503
2.474738,0.0369,-0.0428,0.4951,0.498
2.483848,0.0369,-0.0429,0.4951,0.498
2.493499,0.0366,-0.0427,0.4931,0.496
2.504197,0.0364,-0.0424,0.4890,0.492
2.513664,0.0369,-0.0429,0.4916,0.495
2.528644,0.0364,-0.0426,0.4905,0.494
2.533746,0.0363,-0.0423,0.4873,0.490
2.543913,0.0364,-0.0425,0.4861,0.489
2.553980,0.0363,-0.0425,0.4850,0.488
2.564734,0.0361,-0.0424,0.4831,0.486
2.575051,0.0362,-0.0423,0.4807,0.484
2.584870,0.0359,-0.0423,0.4795,0.483
2.595620,0.0354,-0.0420,0.4788,0.482
2.605239,0.0356,-0.0421,0.4803,0.484
2.615166,0.0352,-0.0420,0.4793,0.482
2.625198,0.0349,-0.0418,0.4767,0.480
2.636217,0.0350,-0.0419,0.4769,0.480
2.645441,0.0350,-0.0417,0.4759,0.479
2.661558,0.0348,-0.0417,0.4777,0.481
2.665412,0.0351,-0.0420,0.4812,0.484
2.676009,0.0351,-0.0419,0.4823,0.485
2.685822,0.0351,-0.0419,0.4823,0.485
2.696420,0.0355,-0.0422,0.4834,0.487
2.706352,0.0352,-0.0424,0.4836,0.487
2.716499,0.0347,-0.0420,0.4810,0.484
2.726958,0.0353,-0.0424,0.4819,0.485
2.737313,0.0354,-0.0425,0.4833,0.486
2.746829,0.0356,-0.0426,0.4855,0.489
2.756785,0.0359,-0.0427,0.4869,0.490
2.767361,0.0359,-0.0425,0.4888,0.492
2.777089,0.0359,-0.0426,0.4907,0.494
2.788231,0.0362,-0.0425,0.4922,0.495
2.797358,0.0363,-0.0425,0.4919,0.495
2.809844,0.0361,-0.0425,0.4930,0.496
2.817450,0.0364,-0.0428,0.4927,0.496
2.827935,0.0364,-0.0429,0.4940,0.497
2.839049,0.0361,-0.0425,0.4920,0.495
2.848280,0.0363,-0.0426,0.4922,0.495
2.858149,0.0362,-0.0426,0.4924,0.496
2.868058,0.0361,-0.0426,0.4914,0.495
2.878566,0.0363,-0.0427,0.4920,0.495
2.889146,0.0365,-0.0427,0.4913,0.494
2.899096,0.0360,-0.0426,0.4899,0.493
2.908992,0.0365,-0.0423,0.4901,0.493
2.919505,0.0366,-0.0422,0.4884,0.492
2.928947,0.0361,-0.0417,0.4861,0.489
2.938863,0.0362,-0.0415,0.4857,0.489
2.949576,0.0358,-0.0416,0.4845,0.488
2.959487,0.0355,-0.0415,0.4856,0.489
2.970163,0.0359,-0.0419,0.4873,0.490
2.979918,0.0361,-0.0419,0.4881,0.491
2.990362,0.0356,-0.0420,0.4872,0.490
3.000486,0.0360,-0.0424,0.4914,0.495
3.010044,0.0360,-0.0423,0.4908,0.494
3.021609,0.0361,-0.0424,0.4933,0.496
3.031285,0.0362,-0.0424,0.4936,0.497
3.040742,0.0364,-0.0426,0.4924,0.496
3.051086,0.0362,-0.0422,0.4895,0.493
3.060782,0.0361,-0.0424,0.4881,0.491
3.075050,0.0360,-0.0421,0.4856,0.489
3.081606,0.0360,-0.0419,0.4855,0.489
3.091684,0.0359,-0.0417,0.4853,0.488
3.101535,0.0362,-0.0420,0.4869,0.490
3.111606,0.0357,-0.0419,0.4861,0.489
3.121758,0.0359,-0.0420,0.4865,0.490
3.132231,0.0361,-0.0424,0.4888,0.492
3.141992,0.0362,-0.0425,0.4906,0.494
3.152186,0.0365,-0.0425,0.4924,0.496
3.162150,0.0367,-0.0426,0.4929,0.496
3.172208,0.0365,-0.0424,0.4925,0.496
3.183504,0.0364,-0.0422,0.4925,0.496
3.192766,0.0366,-0.0419,0.4926,0.496
3.202861,0.0364,-0.0417,0.4921,0.495
3.212803,0.0365,-0.0417,0.4928,0.496
3.223663,0.0368,-0.0419,0.4941,0.497
3.233694,0.0365,-0.0416,0.4917,0.495
3.243710,0.0363,-0.0412,0.4907,0.494
3.253589,0.0362,-0.0415,0.4908,0.494
3.264140,0.0365,-0.0414,0.4941,0.497
3.273330,0.0367,-0.0417,0.4978,0.501
3.284273,0.0368,-0.0422,0.4992,0.502
3.294496,0.0366,-0.0423,0.4999,0.503
3.303662,0.0366,-0.0418,0.4992,0.502
3.313989,0.0372,-0.0422,0.5036,0.507
3.324046,0.0373,-0.0421,0.5070,0.510
3.334749,0.0374,-0.0419,0.5061,0.509
3.344251,0.0373,-0.0419,0.5036,0.507
3.354642,0.0369,-0.0417,0.5005,0.504
3.364262,0.0365,-0.0415,0.4973,0.500
3.374830,0.0364,-0.0415,0.4947,0.498
3.385543,0.0363,-0.0415,0.4920,0.495
3.396034,0.0363,-0.0416,0.4920,0.495
3.404759,0.0365,-0.0415,0.4908,0.494
3.415804,0.0364,-0.0413,0.4886,0.492
3.424939,0.0362,-0.0411,0.4873,0.490
3.436132,0.0363,-0.0415,0.4891,0.492
3.445614,0.0370,-0.0422,0.4943,0.497
3.456594,0.0371,-0.0422,0.4949,0.498
3.466495,0.0371,-0.0424,0.4953,0.499
3.476180,0.0374,-0.0427,0.4950,0.498
3.486737,0.0374,-0.0426,0.4955,0.499
3.496693,0.0373,-0.0427,0.4926,0.496
3.506690,0.0371,-0.0429,0.4904,0.494
3.516571,0.0368,-0.0427,0.4884,0.492
3.527631,0.0366,-0.0427,0.4851,0.488
3.536743,0.0365,-0.0428,0.4859,0.489
3.547259,0.0364,-0.0427,0.4874,0.491
3.556990,0.0367,-0.0428,0.4896,0.493
3.568205,0.0372,-0.0431,0.4915,0.495
3.577229,0.0371,-0.0428,0.4922,0.495
3.587277,0.0370,-0.0429,0.4916,0.495
3.597672,0.0370,-0.0429,0.4900,0.493
3.607723,0.0368,-0.0427,0.4877,0.491
3.620584,0.0368,-0.0428,0.4872,0.490
3.627998,0.0366,-0.0425,0.4844,0.488
3.638015,0.0370,-0.0423,0.4851,0.488
3.647998,0.0368,-0.0420,0.4838,0.487
3.658557,0.0368,-0.0420,0.4861,0.489
3.668517,0.0366,-0.0420,0.4850,0.488
3.678686,0.0361,-0.0415,0.4840,0.487
3.688696,0.0360,-0.0414,0.4820,0.485
3.699147,0.0362,-0.0416,0.4852,0.488
3.709180,0.0363,-0.0416,0.4855,0.489
3.719230,0.0361,-0.0415,0.4840,0.487
3.730409,0.0364,-0.0415,0.4861,0.489
3.740393,0.0361,-0.0411,0.4814,0.485
3.755190,0.0360,-0.0411,0.4784,0.481
3.759852,0.0363,-0.0412,0.4792,0.482
3.770096,0.0360,-0.0411,0.4790,0.482
3.780018,0.0362,-0.0414,0.4807,0.484
3.790500,0.0363,-0.0413,0.4808,0.484
3.800814,0.0364,-0.0413,0.4812,0.484
3.810682,0.0362,-0.0418,0.4845,0.488
3.821129,0.0361,-0.0419,0.4852,0.488
3.831233,0.0363,-0.0420,0.4857,0.489
3.840857,0.0357,-0.0418,0.4824,0.486
3.851306,0.0353,-0.0414,0.4788,0.482
3.862133,0.0352,-0.0410,0.4763,0.479
3.871177,0.0349,-0.0407,0.4732,0.476
3.882023,0.0349,-0.0408,0.4715,0.475
3.891588,0.0351,-0.0408,0.4736,0.477
3.901216,0.0351,-0.0406,0.4734,0.476
3.911609,0.0354,-0.0406,0.4765,0.480
3.921828,0.0357,-0.0408,0.4796,0.483
3.933390,0.0358,-0.0410,0.4810,0.484
3.942691,0.0359,-0.0416,0.4849,0.488
3.952174,0.0362,-0.0419,0.4893,0.492
3.962664,0.0359,-0.0418,0.4887,0.492
3.972587,0.0362,-0.0419,0.4896,0.493
3.983376,0.0356,-0.0414,0.4858,0.489
3.993204,0.0357,-0.0414,0.4858,0.489
4.003760,0.0355,-0.0413,0.4854,0.488
4.013136,0.0359,-0.0413,0.4860,0.489
4.023636,0.0358,-0.0410,0.4850,0.488
4.037089,0.0360,-0.0412,0.4883,0.491
4.044140,0.0361,-0.0410,0.4886,0.492
4.053998,0.0361,-0.0412,0.4887,0.492
4.064376,0.0364,-0.0412,0.4890,0.492
4.074115,0.0365,-0.0409,0.4885,0.492
4.084143,0.0363,-0.0407,0.4878,0.491
4.094848,0.0360,-0.0405,0.4845,0.488
4.104145,0.0357,-0.0404,0.4811,0.484
4.115582,0.0354,-0.0399,0.4776,0.481
4.124554,0.0352,-0.0399,0.4745,0.477
4.134986,0.0349,-0.0396,0.4732,0.476
4.145366,0.0352,-0.0394,0.4735,0.476
4.155255,0.0354,-0.0396,0.4732,0.476
4.169707,0.0353,-0.0394,0.4729,0.476
4.175955,0.0351,-0.0392,0.4713,0.474
4.185490,0.0360,-0.0400,0.4763,0.479
4.195898,0.0359,-0.0399,0.4774,0.480
4.205447,0.0359,-0.0401,0.4797,0.483
4.215492,0.0359,-0.0403,0.4796,0.483
4.225639,0.0362,-0.0407,0.4831,0.486
4.236049,0.0360,-0.0409,0.4827,0.486
4.246497,0.0361,-0.0414,0.4844,0.487
4.256838,0.0361,-0.0414,0.4848,0.488
4.266926,0.0358,-0.0419,0.4860,0.489
4.276822,0.0358,-0.0421,0.4862,0.489
4.287481,0.0360,-0.0420,0.4864,0.490
4.297642,0.0361,-0.0419,0.4858,0.489
4.306655,0.0361,-0.0424,0.4893,0.492
4.316810,0.0362,-0.0429,0.4927,0.496
4.327606,0.0360,-0.0428,0.4926,0.496
4.337463,0.0360,-0.0430,0.4924,0.496
4.347889,0.0357,-0.0426,0.4902,0.493
4.357647,0.0352,-0.0423,0.4881,0.491
4.367318,0.0350,-0.0422,0.4874,0.490
4.378055,0.0351,-0.0425,0.4879,0.491
4.388172,0.0344,-0.0418,0.4827,0.486
4.398108,0.0343,-0.0418,0.4809,0.484
4.408243,0.0344,-0.0419,0.4805,0.484
4.418275,0.0341,-0.0414,0.4785,0.482
4.428402,0.0340,-0.0414,0.4761,0.479
4.438639,0.0340,-0.0410,0.4737,0.477
4.450667,0.0339,-0.0409,0.4739,0.477
4.458931,0.0337,-0.0413,0.4750,0.478
4.468885,0.0337,-0.0412,0.4751,0.478
4.480566,0.0340,-0.0415,0.4759,0.479
4.489989,0.0338,-0.0416,0.4754,0.478
4.499200,0.0338,-0.0415,0.4755,0.479
4.509570,0.0338,-0.0410,0.4719,0.475
4.520004,0.0336,-0.0410,0.4686,0.472
4.529467,0.0343,-0.0412,0.4718,0.475
4.540301,0.0345,-0.0410,0.4720,0.475
4.549873,0.0344,-0.0415,0.4736,0.477
4.559903,0.0349,-0.0418,0.4762,0.479
4.570466,0.0349,-0.0416,0.4756,0.479
4.580779,0.0349,-0.0413,0.4749,0.478
4.590369,0.0350,-0.0416,0.4761,0.479
4.603800,0.0354,-0.0418,0.4772,0.480
4.610757,0.0355,-0.0419,0.4786,0.482
4.620695,0.0359,-0.0420,0.4805,0.484
4.630735,0.0360,-0.0420,0.4815,0.485
4.640927,0.0360,-0.0422,0.4828,0.486
4.651876,0.0359,-0.0420,0.4816,0.485
4.661693,0.0361,-0.0416,0.4805,0.484
4.671287,0.0360,-0.0412,0.4785,0.482
4.681359,0.0358,-0.0413,0.4796,0.483
4.691998,0.0358,-0.0411,0.4806,0.484
4.701955,0.0359,-0.0412,0.4821,0.485
4.712167,0.0363,-0.0412,0.4836,0.487
4.723045,0.0363,-0.0409,0.4842,0.487
4.732797,0.0356,-0.0408,0.4813,0.484
4.742909,0.0352,-0.0406,0.4777,0.481
4.752810,0.0352,-0.0402,0.4742,0.477
4.762859,0.0349,-0.0397,0.4697,0.473
4.773230,0.0349,-0.0395,0.4689,0.472
4.783301,0.0349,-0.0394,0.4683,0.471
4.793566,0.0351,-0.0394,0.4703,0.473
4.804209,0.0348,-0.0394,0.4717,0.475
4.813425,0.0347,-0.0391,0.4709,0.474
4.823618,0.0344,-0.0387,0.4697,0.473
4.833478,0.0346,-0.0389,0.4711,0.474
4.844549,0.0346,-0.0388,0.4709,0.474
4.853748,0.0346,-0.0391,0.4728,0.476
4.864572,0.0349,-0.0395,0.4753,0.478
4.875224,0.0348,-0.0396,0.4745,0.477
4.884799,0.0348,-0.0394,0.4729,0.476
4.894579,0.0349,-0.0393,0.4710,0.474
4.904224,0.0347,-0.0394,0.4707,0.474
4.914323,0.0344,-0.0393,0.4693,0.472
4.924445,0.0346,-0.0395,0.4696,0.473
4.935097,0.0348,-0.0394,0.4695,0.472
4.945001,0.0351,-0.0397,0.4733,0.476
4.955397,0.0351,-0.0399,0.4747,0.478
4.965403,0.0353,-0.0400,0.4782,0.481
4.976126,0.0354,-0.0404,0.4788,0.482
4.985239,0.0355,-0.0405,0.4784,0.481
4.995866,0.0350,-0.0401,0.4758,0.479
5.005788,0.0352,-0.0401,0.4759,0.479
5.016172,0.0353,-0.0403,0.4745,0.477
5.027264,0.0353,-0.0403,0.4739,0.477
5.036182,0.0348,-0.0399,0.4710,0.474
5.046562,0.0352,-0.0399,0.4722,0.475
5.056247,0.0354,-0.0400,0.4724,0.475
5.066796,0.0353,-0.0400,0.4734,0.476
5.077087,0.0355,-0.0403,0.4747,0.478
5.087502,0.0355,-0.0402,0.4757,0.479
5.097350,0.0356,-0.0408,0.4780,0.481
5.107351,0.0358,-0.0406,0.4777,0.481
5.117020,0.0355,-0.0405,0.4780,0.481
5.127331,0.0354,-0.0406,0.4779,0.481
5.137711,0.0351,-0.0406,0.4770,0.480
5.148209,0.0351,-0.0407,0.4757,0.479
5.158859,0.0348,-0.0407,0.4741,0.477
5.168071,0.0349,-0.0405,0.4737,0.477
5.178659,0.0348,-0.0405,0.4745,0.478
5.187956,0.0349,-0.0406,0.4767,0.480
5.198565,0.0352,-0.0409,0.4793,0.482
5.209347,0.0351,-0.0408,0.4796,0.483
5.219313,0.0350,-0.0404,0.4781,0.481
5.228588,0.0350,-0.0404,0.4797,0.483
5.239225,0.0353,-0.0404,0.4790,0.482
5.249103,0.0346,-0.0405,0.4767,0.480
5.259903,0.0346,-0.0404,0.4765,0.479
5.270092,0.0347,-0.0400,0.4736,0.477
5.279884,0.0349,-0.0401,0.4766,0.480
5.290306,0.0352,-0.0401,0.4787,0.482
5.300343,0.0352,-0.0401,0.4804,0.483
5.310289,0.0353,-0.0405,0.4828,0.486
5.320278,0.0360,-0.0407,0.4856,0.489
5.330204,0.0361,-0.0407,0.4869,0.490
5.340807,0.0358,-0.0408,0.4871,0.490
5.350330,0.0358,-0.0406,0.4858,0.489
5.360475,0.0359,-0.0404,0.4862,0.489
5.370760,0.0358,-0.0404,0.4854,0.488
5.381182,0.0358,-0.0404,0.4851,0.488
5.392345,0.0359,-0.0406,0.4862,0.489
5.401620,0.0360,-0.0409,0.4876,0.491
5.411675,0.0359,-0.0406,0.4851,0.488
5.421722,0.0360,-0.0408,0.4856,0.489
5.431475,0.0357,-0.0409,0.4823,0.485
5.441502,0.0357,-0.0411,0.4827,0.486
5.451896,0.0358,-0.0408,0.4819,0.485
5.462035,0.0361,-0.0409,0.4834,0.486
5.472451,0.0361,-0.0410,0.4850,0.488
5.481992,0.0361,-0.0410,0.4845,0.488
5.491922,0.0359,-0.0413,0.4848,0.488
5.502817,0.0360,-0.0411,0.4848,0.488
5.512131,0.0358,-0.0410,0.4829,0.486
5.522752,0.0356,-0.0410,0.4831,0.486
5.532472,0.0357,-0.0410,0.4822,0.485
5.543317,0.0364,-0.0414,0.4865,0.490
5.554048,0.0363,-0.0414,0.4877,0.491
5.563190,0.0365,-0.0417,0.4909,0.494
5.578542,0.0364,-0.0417,0.4891,0.492
5.583622,0.0364,-0.0419,0.4901,0.493
5.593447,0.0361,-0.0416,0.4889,0.492
5.604247,0.0360,-0.0413,0.4860,0.489
5.613986,0.0360,-0.0414,0.4867,0.490
5.624261,0.0359,-0.0413,0.4872,0.490
5.635090,0.0362,-0.0414,0.4892,0.492
5.644240,0.0365,-0.0418,0.4916,0.495
