time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.002107,0.0326,-0.0760,-0.1740,0.193
0.006280,0.0327,-0.0770,-0.1799,0.198
0.017313,0.0358,-0.0866,-0.2026,0.223
0.033127,0.0466,-0.1166,-0.2741,0.301
0.037009,0.0568,-0.1441,-0.3382,0.372
0.047485,0.0655,-0.1702,-0.3963,0.436
0.057636,0.0741,-0.1969,-0.4572,0.503
0.067592,0.0790,-0.2151,-0.5070,0.556
0.077971,0.0836,-0.2344,-0.5677,0.620
0.087674,0.0853,-0.2502,-0.6238,0.678
0.098171,0.0779,-0.2452,-0.6312,0.682
0.107894,0.0694,-0.2363,-0.6248,0.672
0.118358,0.0599,-0.2132,-0.5770,0.618
0.129493,0.0489,-0.1824,-0.5000,0.534
0.139557,0.0372,-0.1469,-0.4034,0.431
0.148668,0.0232,-0.1023,-0.2828,0.302
0.158597,0.0140,-0.0751,-0.2110,0.224
0.168717,0.0108,-0.0792,-0.2266,0.240
0.179831,0.0085,-0.1002,-0.2911,0.308
0.188709,0.0043,-0.1225,-0.3599,0.380
0.199869,-0.0015,-0.1241,-0.3684,0.389
0.209489,-0.0073,-0.1218,-0.3668,0.387
0.220025,-0.0125,-0.1146,-0.3528,0.371
0.229784,-0.0153,-0.0947,-0.2963,0.311
0.240014,-0.0169,-0.0714,-0.2291,0.241
0.250900,-0.0160,-0.0509,-0.1691,0.177
0.259897,-0.0148,-0.0378,-0.1294,0.136
0.269828,-0.0174,-0.0372,-0.1296,0.136
0.280133,-0.0212,-0.0381,-0.1355,0.142
0.290222,-0.0189,-0.0287,-0.1055,0.111
0.300976,-0.0178,-0.0232,-0.0887,0.093
0.312171,-0.0123,-0.0136,-0.0549,0.058
0.320559,-0.0093,-0.0087,-0.0370,0.039
0.331548,-0.0085,-0.0068,-0.0304,0.032
0.341429,-0.0098,-0.0070,-0.0323,0.034
0.352330,-0.0062,-0.0040,-0.0190,0.020
0.361675,-0.0007,-0.0004,-0.0020,0.002
0.371578,0.0268,0.0150,0.0747,0.081
0.381675,0.0510,0.0274,0.1389,0.150
0.392058,0.0711,0.0377,0.1922,0.208
0.402115,0.0966,0.0505,0.2612,0.283
0.411864,0.1275,0.0653,0.3445,0.373
0.422030,0.1546,0.0774,0.4187,0.453
0.432673,0.1726,0.0853,0.4717,0.509
0.442781,0.1795,0.0890,0.4983,0.537
0.463284,0.1618,0.0816,0.4580,0.493
0.464429,0.1399,0.0732,0.4085,0.438
0.473037,0.1451,0.0791,0.4357,0.466
0.483189,0.1555,0.0867,0.4741,0.506
0.493549,0.1447,0.0853,0.4551,0.485
0.503257,0.1143,0.0756,0.3831,0.407
0.514469,0.0910,0.0690,0.3335,0.353
0.523487,0.0746,0.0629,0.2950,0.311
0.534923,0.0738,0.0664,0.3089,0.324
0.543902,0.0603,0.0644,0.2866,0.300
0.554753,0.0495,0.0599,0.2622,0.273
0.563909,0.0448,0.0615,0.2710,0.281
0.574161,0.0480,0.0732,0.3278,0.339
0.593833,0.0548,0.0901,0.4069,0.420
0.595242,0.0660,0.1118,0.5078,0.524
0.604618,0.0742,0.1254,0.5708,0.589
0.615081,0.0795,0.1328,0.6106,0.630
0.624829,0.0781,0.1296,0.5965,0.615
0.635192,0.0721,0.1156,0.5323,0.549
0.645519,0.0743,0.1065,0.4984,0.515
0.655142,0.1008,0.1219,0.6042,0.625
0.665268,0.1399,0.1395,0.7457,0.771
0.676015,0.1699,0.1443,0.8239,0.853
0.692684,0.1888,0.1478,0.8866,0.918
0.696040,0.2121,0.1591,0.9498,0.986
0.706859,0.2472,0.1738,1.0286,1.072
0.716681,0.2745,0.1802,1.0581,1.108
0.726354,0.2945,0.1843,1.0773,1.132
0.735782,0.3107,0.1877,1.1116,1.169
0.747167,0.3547,0.1817,1.1869,1.252
0.761345,0.3816,0.1692,1.2244,1.294
0.766775,0.3949,0.1546,1.2129,1.285
0.777249,0.3917,0.1394,1.1382,1.212
0.787550,0.3810,0.1283,1.0489,1.123
0.796679,0.3314,0.1106,0.8923,0.958
0.806833,0.2426,0.0872,0.6723,0.720
0.817370,0.1631,0.0661,0.4781,0.509
0.827696,0.1282,0.0538,0.3906,0.415
0.837677,0.1391,0.0532,0.4419,0.466
0.849315,0.1403,0.0498,0.4944,0.516
0.858824,0.1303,0.0479,0.5194,0.538
0.868366,0.1259,0.0494,0.5785,0.594
0.878743,0.1202,0.0490,0.6515,0.664
0.887933,0.1151,0.0446,0.7121,0.723
0.898761,0.1152,0.0336,0.7961,0.805
0.908307,0.1208,0.0186,0.8906,0.899
0.919113,0.1371,0.0041,1.0095,1.019
0.929240,0.1316,-0.0078,0.9261,0.935
0.938990,0.1100,-0.0113,0.7317,0.740
0.949300,0.0845,-0.0076,0.5303,0.537
0.959027,0.0562,-0.0006,0.3291,0.334
0.969658,0.0238,0.0019,0.1310,0.133
0.980096,-0.0130,-0.0019,-0.0715,0.073
0.989363,-0.0359,-0.0068,-0.2066,0.210
1.004038,-0.0509,-0.0093,-0.2844,0.289
1.010901,-0.0577,-0.0081,-0.2872,0.293
1.020174,-0.0623,-0.0051,-0.2690,0.276
1.032500,-0.0646,-0.0032,-0.2570,0.265
1.040747,-0.0800,-0.0059,-0.3019,0.312
1.050647,-0.0983,-0.0115,-0.3424,0.356
1.060364,-0.1275,-0.0174,-0.4082,0.428
1.070714,-0.1746,-0.0261,-0.5140,0.543
1.081347,-0.2352,-0.0389,-0.6401,0.683
1.090688,-0.3056,-0.0589,-0.7862,0.846
1.100832,-0.3915,-0.0873,-0.9761,1.055
1.111157,-0.5011,-0.1268,-1.2340,1.338
1.121592,-0.6173,-0.1755,-1.5362,1.665
1.131271,-0.6479,-0.2039,-1.6823,1.814
1.142139,-0.6607,-0.2247,-1.7920,1.923
1.151890,-0.6676,-0.2353,-1.8975,2.025
1.161828,-0.6585,-0.2258,-1.9877,2.106
1.171838,-0.6375,-0.2096,-2.0640,2.170
1.182753,-0.6227,-0.1915,-2.1255,2.223
1.192700,-0.6358,-0.1779,-2.2345,2.330
1.202086,-0.6355,-0.1724,-2.3544,2.445
1.212757,-0.6254,-0.1706,-2.4854,2.569
1.222666,-0.6060,-0.1881,-2.6285,2.704
1.232908,-0.5821,-0.2208,-2.7916,2.860
1.242983,-0.5377,-0.2607,-2.9940,3.053
1.252813,-0.4727,-0.3003,-3.1616,3.211
1.263602,-0.3973,-0.3452,-3.2468,3.289
1.273279,-0.3374,-0.3685,-3.2517,3.290
1.283659,-0.2871,-0.3746,-3.1687,3.204
1.293181,-0.2440,-0.3465,-2.9066,2.937
1.303349,-0.1962,-0.2901,-2.5298,2.554
1.314330,-0.1353,-0.1984,-1.8851,1.900
1.324475,-0.0573,-0.0733,-0.8061,0.811
1.334375,0.0311,0.0317,0.3904,0.393
1.344335,0.1562,0.1228,1.6566,1.669
